Tenant,Sale Location,,,,,,,,,,,,,,,,,,,Location Segment,Market,,,,,,,,,,,,,,,,,,,
GWMC,FR3451105,,,,,,,,,,,,,,,,,,,FR3451105,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451106,,,,,,,,,,,,,,,,,,,FR3451106,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451107,,,,,,,,,,,,,,,,,,,FR3451107,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR3451108,,,,,,,,,,,,,,,,,,,FR3451108,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451109,,,,,,,,,,,,,,,,,,,FR3451109,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451110,,,,,,,,,,,,,,,,,,,FR3451110,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451111,,,,,,,,,,,,,,,,,,,FR3451111,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR3451112,,,,,,,,,,,,,,,,,,,FR3451112,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR3451113,,,,,,,,,,,,,,,,,,,FR3451113,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451114,,,,,,,,,,,,,,,,,,,FR3451114,Kingston,,,,,,,,,,,,,,,,,,,
GWMC,FR3451115,,,,,,,,,,,,,,,,,,,FR3451115,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451116,,,,,,,,,,,,,,,,,,,FR3451116,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451117,,,,,,,,,,,,,,,,,,,FR3451117,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451118,,,,,,,,,,,,,,,,,,,FR3451118,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR3451119,,,,,,,,,,,,,,,,,,,FR3451119,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451120,,,,,,,,,,,,,,,,,,,FR3451120,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR3451121,,,,,,,,,,,,,,,,,,,FR3451121,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451122,,,,,,,,,,,,,,,,,,,FR3451122,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451123,,,,,,,,,,,,,,,,,,,FR3451123,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451124,,,,,,,,,,,,,,,,,,,FR3451124,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451125,,,,,,,,,,,,,,,,,,,FR3451125,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR3451126,,,,,,,,,,,,,,,,,,,FR3451126,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR3451127,,,,,,,,,,,,,,,,,,,FR3451127,Waterloo,,,,,,,,,,,,,,,,,,,
GWMC,FR3451128,,,,,,,,,,,,,,,,,,,FR3451128,Waterloo,,,,,,,,,,,,,,,,,,,
GWMC,FR3451129,,,,,,,,,,,,,,,,,,,FR3451129,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR3451130,,,,,,,,,,,,,,,,,,,FR3451130,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451131,,,,,,,,,,,,,,,,,,,FR3451131,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,FR3451132,,,,,,,,,,,,,,,,,,,FR3451132,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451133,,,,,,,,,,,,,,,,,,,FR3451133,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR3451134,,,,,,,,,,,,,,,,,,,FR3451134,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451135,,,,,,,,,,,,,,,,,,,FR3451135,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451136,,,,,,,,,,,,,,,,,,,FR3451136,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR3451137,,,,,,,,,,,,,,,,,,,FR3451137,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,FR3451138,,,,,,,,,,,,,,,,,,,FR3451138,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,FR3451139,,,,,,,,,,,,,,,,,,,FR3451139,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR3451140,,,,,,,,,,,,,,,,,,,FR3451140,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451141,,,,,,,,,,,,,,,,,,,FR3451141,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR3451142,,,,,,,,,,,,,,,,,,,FR3451142,Red Deer,,,,,,,,,,,,,,,,,,,
GWMC,FR3451143,,,,,,,,,,,,,,,,,,,FR3451143,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451144,,,,,,,,,,,,,,,,,,,FR3451144,Waterloo,,,,,,,,,,,,,,,,,,,
GWMC,FR3451145,,,,,,,,,,,,,,,,,,,FR3451145,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451146,,,,,,,,,,,,,,,,,,,FR3451146,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR3451147,,,,,,,,,,,,,,,,,,,FR3451147,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,FR3451148,,,,,,,,,,,,,,,,,,,FR3451148,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR3451149,,,,,,,,,,,,,,,,,,,FR3451149,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR3451150,,,,,,,,,,,,,,,,,,,FR3451150,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR3451151,,,,,,,,,,,,,,,,,,,FR3451151,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451152,,,,,,,,,,,,,,,,,,,FR3451152,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR3451153,,,,,,,,,,,,,,,,,,,FR3451153,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451154,,,,,,,,,,,,,,,,,,,FR3451154,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR3451155,,,,,,,,,,,,,,,,,,,FR3451155,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451156,,,,,,,,,,,,,,,,,,,FR3451156,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR3451157,,,,,,,,,,,,,,,,,,,FR3451157,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR3451158,,,,,,,,,,,,,,,,,,,FR3451158,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451159,,,,,,,,,,,,,,,,,,,FR3451159,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451160,,,,,,,,,,,,,,,,,,,FR3451160,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR3451161,,,,,,,,,,,,,,,,,,,FR3451161,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR715299,,,,,,,,,,,,,,,,,,,FR715299,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD156027,,,,,,,,,,,,,,,,,,,WD156027,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD156026,,,,,,,,,,,,,,,,,,,WD156026,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD433115,,,,,,,,,,,,,,,,,,,WD433115,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR3451162,,,,,,,,,,,,,,,,,,,FR3451162,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WCED0113,,,,,,,,,,,,,,,,,,,WCED0113,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WCOT0108,,,,,,,,,,,,,,,,,,,WCOT0108,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WCTR0122,,,,,,,,,,,,,,,,,,,WCTR0122,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR737201,,,,,,,,,,,,,,,,,,,FR737201,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR737202,,,,,,,,,,,,,,,,,,,FR737202,Kingston,,,,,,,,,,,,,,,,,,,
GWMC,FR737203,,,,,,,,,,,,,,,,,,,FR737203,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR737204,,,,,,,,,,,,,,,,,,,FR737204,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,FR737205,,,,,,,,,,,,,,,,,,,FR737205,Brantford,,,,,,,,,,,,,,,,,,,
GWMC,FR737206,,,,,,,,,,,,,,,,,,,FR737206,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR737207,,,,,,,,,,,,,,,,,,,FR737207,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR737208,,,,,,,,,,,,,,,,,,,FR737208,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR737209,,,,,,,,,,,,,,,,,,,FR737209,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227915,,,,,,,,,,,,,,,,,,,WD227915,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD467110,,,,,,,,,,,,,,,,,,,WD467110,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WCBN0107,,,,,,,,,,,,,,,,,,,WCBN0107,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WCCA0125,,,,,,,,,,,,,,,,,,,WCCA0125,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR737210,,,,,,,,,,,,,,,,,,,FR737210,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184433,,,,,,,,,,,,,,,,,,,WD184433,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WCVC0101,,,,,,,,,,,,,,,,,,,WCVC0101,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,WCVC0102,,,,,,,,,,,,,,,,,,,WCVC0102,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,WCVC0103,,,,,,,,,,,,,,,,,,,WCVC0103,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,WCVC0104,,,,,,,,,,,,,,,,,,,WCVC0104,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,WCVC0105,,,,,,,,,,,,,,,,,,,WCVC0105,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,WCRD0101,,,,,,,,,,,,,,,,,,,WCRD0101,Red Deer,,,,,,,,,,,,,,,,,,,
GWMC,WCRD0102,,,,,,,,,,,,,,,,,,,WCRD0102,Red Deer,,,,,,,,,,,,,,,,,,,
GWMC,FR7152100,,,,,,,,,,,,,,,,,,,FR7152100,Red Deer,,,,,,,,,,,,,,,,,,,
GWMC,FR7152101,,,,,,,,,,,,,,,,,,,FR7152101,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR7152102,,,,,,,,,,,,,,,,,,,FR7152102,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD217013,,,,,,,,,,,,,,,,,,,WD217013,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201128,,,,,,,,,,,,,,,,,,,WD201128,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD749401,,,,,,,,,,,,,,,,,,,WD749401,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD749402,,,,,,,,,,,,,,,,,,,WD749402,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD749403,,,,,,,,,,,,,,,,,,,WD749403,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD749404,,,,,,,,,,,,,,,,,,,WD749404,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD749405,,,,,,,,,,,,,,,,,,,WD749405,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD749406,,,,,,,,,,,,,,,,,,,WD749406,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD749407,,,,,,,,,,,,,,,,,,,WD749407,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD749408,,,,,,,,,,,,,,,,,,,WD749408,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD749409,,,,,,,,,,,,,,,,,,,WD749409,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD749410,,,,,,,,,,,,,,,,,,,WD749410,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD749411,,,,,,,,,,,,,,,,,,,WD749411,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WCBV0101,,,,,,,,,,,,,,,,,,,WCBV0101,Kingston,,,,,,,,,,,,,,,,,,,
GWMC,WCCA0126,,,,,,,,,,,,,,,,,,,WCCA0126,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WCED0114,,,,,,,,,,,,,,,,,,,WCED0114,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD184713,,,,,,,,,,,,,,,,,,,WD184713,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD184714,,,,,,,,,,,,,,,,,,,WD184714,Kingston,,,,,,,,,,,,,,,,,,,
GWMC,WD209019,,,,,,,,,,,,,,,,,,,WD209019,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,FR7152103,,,,,,,,,,,,,,,,,,,FR7152103,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,WR140038,,,,,,,,,,,,,,,,,,,WR140038,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD100018,,,,,,,,,,,,,,,,,,,WD100018,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227916,,,,,,,,,,,,,,,,,,,WD227916,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD227917,,,,,,,,,,,,,,,,,,,WD227917,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WD227918,,,,,,,,,,,,,,,,,,,WD227918,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WD227919,,,,,,,,,,,,,,,,,,,WD227919,Brantford,,,,,,,,,,,,,,,,,,,
GWMC,WD227920,,,,,,,,,,,,,,,,,,,WD227920,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD679206,,,,,,,,,,,,,,,,,,,WD679206,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WCMA0105,,,,,,,,,,,,,,,,,,,WCMA0105,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR755401,,,,,,,,,,,,,,,,,,,FR755401,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR755402,,,,,,,,,,,,,,,,,,,FR755402,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR755403,,,,,,,,,,,,,,,,,,,FR755403,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR755404,,,,,,,,,,,,,,,,,,,FR755404,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR755405,,,,,,,,,,,,,,,,,,,FR755405,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD467118,,,,,,,,,,,,,,,,,,,WD467118,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD184434,,,,,,,,,,,,,,,,,,,WD184434,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201130,,,,,,,,,,,,,,,,,,,WD201130,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201131,,,,,,,,,,,,,,,,,,,WD201131,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184715,,,,,,,,,,,,,,,,,,,WD184715,Kingston,,,,,,,,,,,,,,,,,,,
GWMC,WD467111,,,,,,,,,,,,,,,,,,,WD467111,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD467117,,,,,,,,,,,,,,,,,,,WD467117,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD679208,,,,,,,,,,,,,,,,,,,WD679208,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR737211,,,,,,,,,,,,,,,,,,,FR737211,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WCED0116,,,,,,,,,,,,,,,,,,,WCED0116,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7152107,,,,,,,,,,,,,,,,,,,FR7152107,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR7152104,,,,,,,,,,,,,,,,,,,FR7152104,Kingston,,,,,,,,,,,,,,,,,,,
GWMC,FR7152105,,,,,,,,,,,,,,,,,,,FR7152105,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR7152106,,,,,,,,,,,,,,,,,,,FR7152106,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR757401,,,,,,,,,,,,,,,,,,,FR757401,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757402,,,,,,,,,,,,,,,,,,,FR757402,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR757403,,,,,,,,,,,,,,,,,,,FR757403,London,,,,,,,,,,,,,,,,,,,
GWMC,FR757404,,,,,,,,,,,,,,,,,,,FR757404,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757405,,,,,,,,,,,,,,,,,,,FR757405,Kingston,,,,,,,,,,,,,,,,,,,
GWMC,FR757406,,,,,,,,,,,,,,,,,,,FR757406,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR757407,,,,,,,,,,,,,,,,,,,FR757407,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757408,,,,,,,,,,,,,,,,,,,FR757408,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757409,,,,,,,,,,,,,,,,,,,FR757409,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR757410,,,,,,,,,,,,,,,,,,,FR757410,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR757411,,,,,,,,,,,,,,,,,,,FR757411,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR757412,,,,,,,,,,,,,,,,,,,FR757412,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR757413,,,,,,,,,,,,,,,,,,,FR757413,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR757414,,,,,,,,,,,,,,,,,,,FR757414,Red Deer,,,,,,,,,,,,,,,,,,,
GWMC,FR757415,,,,,,,,,,,,,,,,,,,FR757415,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR757416,,,,,,,,,,,,,,,,,,,FR757416,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757417,,,,,,,,,,,,,,,,,,,FR757417,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757418,,,,,,,,,,,,,,,,,,,FR757418,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757419,,,,,,,,,,,,,,,,,,,FR757419,Prince George,,,,,,,,,,,,,,,,,,,
GWMC,FR757420,,,,,,,,,,,,,,,,,,,FR757420,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR757421,,,,,,,,,,,,,,,,,,,FR757421,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR757422,,,,,,,,,,,,,,,,,,,FR757422,Nanaimo,,,,,,,,,,,,,,,,,,,
GWMC,FR757423,,,,,,,,,,,,,,,,,,,FR757423,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757424,,,,,,,,,,,,,,,,,,,FR757424,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757425,,,,,,,,,,,,,,,,,,,FR757425,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757426,,,,,,,,,,,,,,,,,,,FR757426,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757427,,,,,,,,,,,,,,,,,,,FR757427,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757428,,,,,,,,,,,,,,,,,,,FR757428,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757429,,,,,,,,,,,,,,,,,,,FR757429,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757430,,,,,,,,,,,,,,,,,,,FR757430,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757431,,,,,,,,,,,,,,,,,,,FR757431,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757432,,,,,,,,,,,,,,,,,,,FR757432,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757433,,,,,,,,,,,,,,,,,,,FR757433,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757434,,,,,,,,,,,,,,,,,,,FR757434,Nanaimo,,,,,,,,,,,,,,,,,,,
GWMC,FR757435,,,,,,,,,,,,,,,,,,,FR757435,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757436,,,,,,,,,,,,,,,,,,,FR757436,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757437,,,,,,,,,,,,,,,,,,,FR757437,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757438,,,,,,,,,,,,,,,,,,,FR757438,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR757439,,,,,,,,,,,,,,,,,,,FR757439,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757440,,,,,,,,,,,,,,,,,,,FR757440,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757441,,,,,,,,,,,,,,,,,,,FR757441,Brantford,,,,,,,,,,,,,,,,,,,
GWMC,FR757442,,,,,,,,,,,,,,,,,,,FR757442,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR757443,,,,,,,,,,,,,,,,,,,FR757443,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR757444,,,,,,,,,,,,,,,,,,,FR757444,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR757445,,,,,,,,,,,,,,,,,,,FR757445,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR757446,,,,,,,,,,,,,,,,,,,FR757446,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR757447,,,,,,,,,,,,,,,,,,,FR757447,London,,,,,,,,,,,,,,,,,,,
GWMC,FR763401,,,,,,,,,,,,,,,,,,,FR763401,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763410,,,,,,,,,,,,,,,,,,,FR763410,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763411,,,,,,,,,,,,,,,,,,,FR763411,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR763412,,,,,,,,,,,,,,,,,,,FR763412,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763413,,,,,,,,,,,,,,,,,,,FR763413,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763402,,,,,,,,,,,,,,,,,,,FR763402,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763403,,,,,,,,,,,,,,,,,,,FR763403,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763404,,,,,,,,,,,,,,,,,,,FR763404,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763405,,,,,,,,,,,,,,,,,,,FR763405,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763406,,,,,,,,,,,,,,,,,,,FR763406,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,FR763407,,,,,,,,,,,,,,,,,,,FR763407,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763408,,,,,,,,,,,,,,,,,,,FR763408,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763409,,,,,,,,,,,,,,,,,,,FR763409,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR140039,,,,,,,,,,,,,,,,,,,WR140039,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR140041,,,,,,,,,,,,,,,,,,,WR140041,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR140040,,,,,,,,,,,,,,,,,,,WR140040,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WCLB0101,,,,,,,,,,,,,,,,,,,WCLB0101,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WCKL0101,,,,,,,,,,,,,,,,,,,WCKL0101,Kelowna,,,,,,,,,,,,,,,,,,,
GWMC,FR7152118,,,,,,,,,,,,,,,,,,,FR7152118,Medicine Hat,,,,,,,,,,,,,,,,,,,
GWMC,FR7152113,,,,,,,,,,,,,,,,,,,FR7152113,Nanaimo,,,,,,,,,,,,,,,,,,,
GWMC,WD433117,,,,,,,,,,,,,,,,,,,WD433117,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD433116,,,,,,,,,,,,,,,,,,,WD433116,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD467120,,,,,,,,,,,,,,,,,,,WD467120,Prince Rupert,,,,,,,,,,,,,,,,,,,
GWMC,WCNA0101,,,,,,,,,,,,,,,,,,,WCNA0101,Nanaimo,,,,,,,,,,,,,,,,,,,
GWMC,WCVN0119,,,,,,,,,,,,,,,,,,,WCVN0119,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7152117,,,,,,,,,,,,,,,,,,,FR7152117,Lethbridge,,,,,,,,,,,,,,,,,,,
GWMC,FR7152111,,,,,,,,,,,,,,,,,,,FR7152111,Kamloops,,,,,,,,,,,,,,,,,,,
GWMC,FR7152112,,,,,,,,,,,,,,,,,,,FR7152112,Campbell River,,,,,,,,,,,,,,,,,,,
GWMC,FR7152114,,,,,,,,,,,,,,,,,,,FR7152114,Courtenay,,,,,,,,,,,,,,,,,,,
GWMC,FR7152115,,,,,,,,,,,,,,,,,,,FR7152115,Vernon,,,,,,,,,,,,,,,,,,,
GWMC,FR7152116,,,,,,,,,,,,,,,,,,,FR7152116,Penticton,,,,,,,,,,,,,,,,,,,
GWMC,FR7152119,,,,,,,,,,,,,,,,,,,FR7152119,Cranbrook,,,,,,,,,,,,,,,,,,,
GWMC,FR7152120,,,,,,,,,,,,,,,,,,,FR7152120,Prince George,,,,,,,,,,,,,,,,,,,
GWMC,FR7152121,,,,,,,,,,,,,,,,,,,FR7152121,Kelowna,,,,,,,,,,,,,,,,,,,
GWMC,WD679209,,,,,,,,,,,,,,,,,,,WD679209,Lethbridge,,,,,,,,,,,,,,,,,,,
GWMC,WD201129,,,,,,,,,,,,,,,,,,,WD201129,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD209020,,,,,,,,,,,,,,,,,,,WD209020,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,FR7152122,,,,,,,,,,,,,,,,,,,FR7152122,Kelowna,,,,,,,,,,,,,,,,,,,
GWMC,FR3451163,,,,,,,,,,,,,,,,,,,FR3451163,Kelowna,,,,,,,,,,,,,,,,,,,
GWMC,WD467112,,,,,,,,,,,,,,,,,,,WD467112,Kelowna,,,,,,,,,,,,,,,,,,,
GWMC,WD467114,,,,,,,,,,,,,,,,,,,WD467114,Vernon,,,,,,,,,,,,,,,,,,,
GWMC,WD467119,,,,,,,,,,,,,,,,,,,WD467119,Kelowna,,,,,,,,,,,,,,,,,,,
GWMC,WD467116,,,,,,,,,,,,,,,,,,,WD467116,Kamloops,,,,,,,,,,,,,,,,,,,
GWMC,WD467113,,,,,,,,,,,,,,,,,,,WD467113,Penticton,,,,,,,,,,,,,,,,,,,
GWMC,WD749201,,,,,,,,,,,,,,,,,,,WD749201,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451164,,,,,,,,,,,,,,,,,,,FR3451164,Campbell River,,,,,,,,,,,,,,,,,,,
GWMC,FR3451165,,,,,,,,,,,,,,,,,,,FR3451165,Penticton,,,,,,,,,,,,,,,,,,,
GWMC,FR3451166,,,,,,,,,,,,,,,,,,,FR3451166,Vernon,,,,,,,,,,,,,,,,,,,
GWMC,WD675205,,,,,,,,,,,,,,,,,,,WD675205,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR737212,,,,,,,,,,,,,,,,,,,FR737212,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR757448,,,,,,,,,,,,,,,,,,,FR757448,Red Deer,,,,,,,,,,,,,,,,,,,
GWMC,FR757449,,,,,,,,,,,,,,,,,,,FR757449,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR757450,,,,,,,,,,,,,,,,,,,FR757450,Vancouver,,,,,,,,,,,,,,,,,,,
