Promo Code,,,,,,,,,,,,,,,,,,,,Type,ActionType,Start Date,End Date,Months Until Benefit,BenefitDuration,Reusable/Stackable?,Short Name,UniqueCode?,MembershipId?,BenefitType,Rep EndDate,Promo Category,Invoice Message Code,Invoice Description,,,,Measurement,Max Redemption,Description
Bring Your Own Phone $5 x 24mo. $120 Postpaid,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),13-09-2021 00:00:00,24-07-2024 23:59:59,1,24,No,BRING YOUR OWN PHONE $5 X 24MO. $120 POSTPAID,No,No,Service,01-03-2025 23:59:59,Marketing,Rate Plan Discount Promo,$5/month off select plans x 24 months; starts 2nd bill,,,,AMOUNT,5,$5/month off select plans x 24 months; starts 2nd bill
BPO $10 off for 24mo,,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,19-11-2021 00:00:00,24-07-2024 23:59:59,0,24,Reusable,BPO $10 OFF FOR 24MO,Yes,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,$10/month off select plans x 24 months,,,,AMOUNT,10,$10/month off select plans x 24 months
Discount: $45 Connection Fee Waiver Postpaid BYOP,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,01-12-2021 00:00:00,01-12-2021 23:59:59,0,1,No,CF45BYOP,No,No,Service,01-12-2021 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $45 for Connection Fee,,,,AMOUNT,45,One time fee waiver of $45 for Connection Fee
$240 Service Credit ($40+),,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,30-11-2021 00:00:00,31-12-2024 23:59:59,0,24,Reusable,$240 SERVICE CREDIT ($40+),No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 24 months,,,,AMOUNT,10,Get a $10/month credit for 24 months on select $40+ plans
$240 Service Credit ($50+),,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,30-11-2021 00:00:00,31-12-2024 23:59:59,0,24,Reusable,$240 SERVICE CREDIT ($50+),No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 24 months,,,,AMOUNT,10,Get a $10/month credit for 24 months on select $50+ plans 
$240 Service Credit ($60+),,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,30-11-2021 00:00:00,31-12-2024 23:59:59,0,24,Reusable,$240 SERVICE CREDIT ($60+),No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 24 months,,,,AMOUNT,10,Get a $10/month credit for 24 months on select $60+ plans
Bonus 5GB Freedom Network Data Promo (TradeUp required) HWU,,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,06-12-2021 00:00:00,09-12-2021 23:59:59,0,999,No,5GB HWU TU,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Additional Bonus Data,Get an extra 5GB on select plans when upgrading to a new phone with TradeUp,,,,AMOUNT,5120,Get an extra 5GB on select plans when upgrading to a new phone with TradeUp
Bonus 5GB Freedom Network Data Promo (TradeUp required),,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),06-12-2021 00:00:00,10-03-2022 23:59:59,0,999,No,BONUS 5GB FREEDOM NETWORK DATA PROMO (TRADEUP REQUIRED),No,No,Data Policy,25-07-2024 23:59:59,Marketing,Additional Bonus Data,Get an extra 5GB on select plans when activating a new phone with TradeUp,,,,AMOUNT,5120,Get an extra 5GB on select plans when activating a new phone with TradeUp
10C $10 off x 12mo credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),06-12-2021 00:00:00,24-07-2024 23:59:59,1,12,No,10C $10 OFF X 12MO CREDIT,Yes,No,Service,01-03-2025 23:59:59,Marketing,Rate Plan Discount Promo,Get $10 off your monthly rate plan for 12mo (credits start on 2nd bill),,,,AMOUNT,10,Get $10 off your monthly rate plan for 12mo (credits start on 2nd bill)
SMS Add-A-Line Campaign $10 Off,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),14-12-2021 00:00:00,10-01-2022 23:59:59,0,999,Reusable,SMS ADD-A-LINE CAMPAIGN $10 OFF,No,No,Service,01-04-2022 23:59:59,Marketing,Rate Plan Discount Promo,"$10/mo. off select plans (additional lines, must have received an SMS or email)",,,,AMOUNT,10,"$10/mo. off select plans (additional lines, must have received an SMS or email)"
$240 Service Credit Offer - select phones MyTab ($10 x 24mo),,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),20-12-2021 00:00:00,30-06-2023 23:59:59,1,24,No,$240 SERVICE CREDIT OFFER - SELECT PHONES MYTAB ($10 X 24MO),No,No,Service,01-09-2023 23:59:59,Marketing,Rate Plan Discount Promo,$10/mo credit x 24 mo with select phones and plans (credits start on 2nd bill),,,,AMOUNT,10,$10/mo credit x 24 mo with select phones and plans (credits start on 2nd bill)
$240 Service Credit Offer - select phones HWU ($10 x 24mo),,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,20-12-2021 00:00:00,30-06-2023 23:59:59,1,24,No,HWU SELECT 240,No,No,Service,01-09-2023 23:59:59,Marketing,Rate Plan Discount Promo,$10/mo credit x 24 mo with select phones and plans (credits start on 2nd bill),,,,AMOUNT,10,$10/mo credit x 24 mo with select phones and plans (credits start on 2nd bill)
Bring Your Own Phone $5 x 24mo. $120 Prepaid,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),13-09-2021 00:00:00,24-07-2024 23:59:59,1,24,No,BRING YOUR OWN PHONE $5 X 24MO. $120 PREPAID,No,No,Service,01-03-2025 23:59:59,Marketing,Rate Plan Discount Promo,$5/month off select plans x 24 months; starts 2nd bill,,,,AMOUNT,5,$5/month off select plans x 24 months; starts 2nd bill
1GB Freedom Nationwide Data x 24 Months,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),28-01-2022 00:00:00,03-05-2023 23:59:59,0,24,No,1GB FREEDOM NATIONWIDE DATA X 24 MONTHS,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Additional Bonus Data,Get 1GB of Freedom Nationwide data for 24 months,,,,AMOUNT,1024,Get 1GB of Freedom Nationwide data for 24 months
Promo 2GB Bonus,,,,,,,,,,,,,,,,,,,,Auto,Seamless Migration,28-01-2022 00:00:00,24-07-2024 23:59:59,0,999,No,PROMO 2GB BONUS,No,No,Data Policy,25-07-2024 23:59:59,Customer Base Offer,Additional Bonus Data,Get 2GB of Freedom data on select plans months,,,,AMOUNT,2048,Get 2GB of Freedom data on select plans months
$5 credit X 8 Mo to 888 ILD Minutes,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),17-01-2022 00:00:00,07-02-2023 23:59:59,0,8,No,$5 CREDIT X 8 MO TO 888 ILD MINUTES,No,No,Service,31-05-2023 23:59:59,Marketing,Usage and Add-on Promo,Get $5 off for 8 months on 888 ILD minutes addon on select plans,,,,AMOUNT,5,Get $5 off for 8 months on 888 ILD minutes addon on select plans
$100 Service Credit ($40-49),,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,28-01-2022 00:00:00,31-12-2024 23:59:59,0,10,Reusable,$100 SERVICE CREDIT ($40-49),No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 10 months.Applicable on upgrades towards eligible devices.,,,,AMOUNT,10,$10x10mo new MyTab upgrade cr. on $40-$49 plans (pre DD)
$150 Service Credit ($50-59),,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,28-01-2022 00:00:00,31-12-2024 23:59:59,0,15,Reusable,$150 SERVICE CREDIT ($50-59),No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 15 months.Applicable on upgrades towards eligible devices,,,,AMOUNT,10,$10x15mo new MyTab upgrade cr. on $50-$59 plans (pre DD)
$200 Service Credit ($60+),,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,28-01-2022 00:00:00,31-12-2024 23:59:59,0,20,Reusable,$200 SERVICE CREDIT ($60+),No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 20 months.Applicable on upgrades towards eligible devices,,,,AMOUNT,10,$10x20mo new MyTab upgrade cr. on $60+ plans (pre DD)
$90 AZ Promo,,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,28-01-2022 00:00:00,25-03-2024 23:59:59,0,1,No,AZ90,No,No,Tab Subsidy,25-03-2024 23:59:59,Customer Base Offer,MyTab Bonus,Get select devices for $0 monthly tab on select plans,,,,AMOUNT,960,Get select devices for $0 monthly tab on select plans
10F $10 Off Select Plans,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),16-02-2022 00:00:00,24-07-2024 23:59:59,0,999,No,10F $10 OFF SELECT PLANS,Yes,No,Service,01-08-2022 23:59:59,Marketing,Rate Plan Discount Promo,$10/month off select plans,,,,AMOUNT,10,$10/month off select plans
15D $15 Off x 24 Months,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),16-02-2022 00:00:00,24-07-2024 23:59:59,1,24,No,15D $15 OFF X 24 MONTHS,Yes,No,Service,01-08-2022 23:59:59,Marketing,Rate Plan Discount Promo,$15/month off select plans x 24 months; starts 2nd bill,,,,AMOUNT,15,$15/month off select plans x 24 months; starts 2nd bill
Samsung Double Storage Offer $72,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),09-02-2022 00:00:00,10-03-2022 23:59:59,1,24,No,SAMSUNG DOUBLE STORAGE OFFER $72,No,No,Service,01-06-2022 23:59:59,Marketing,Rate Plan Discount Promo,$3/mo credit x 24 mo with S22 256GB or S22+ 256GB (credits start on 2nd bill),,,,AMOUNT,3,$3/mo credit x 24 mo with S22 256GB or S22+ 256GB (credits start on 2nd bill)
Samsung Double Storage Offer $72 - HWU,,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,09-02-2022 00:00:00,10-03-2022 23:59:59,1,24,No,STORAGE72,No,No,Service,01-06-2022 23:59:59,Marketing,Rate Plan Discount Promo,$3/mo credit x 24 mo with S22 256GB or S22+ 256GB (credits start on 2nd bill),,,,AMOUNT,3,$3/mo credit x 24 mo with S22 256GB or S22+ 256GB (credits start on 2nd bill)
Samsung Double Storage Offer $168,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),09-02-2022 00:00:00,10-03-2022 23:59:59,1,24,No,SAMSUNG DOUBLE STORAGE OFFER $168,No,No,Service,01-06-2022 23:59:59,Marketing,Rate Plan Discount Promo,$7/mo credit x 24 mo with S22 Ultra 256GB or 512GB (credits start on 2nd bill),,,,AMOUNT,7,$7/mo credit x 24 mo with S22 Ultra 256GB or 512GB (credits start on 2nd bill)
Samsung Double Storage Offer $168 - HWU,,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,09-02-2022 00:00:00,10-03-2022 23:59:59,1,24,No,STORAGE168S22,No,No,Service,01-06-2022 23:59:59,Marketing,Rate Plan Discount Promo,$7/mo credit x 24 mo with S22 Ultra 256GB or 512GB (credits start on 2nd bill),,,,AMOUNT,7,$7/mo credit x 24 mo with S22 Ultra 256GB or 512GB (credits start on 2nd bill)
CF6 Connection Fee Promo,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,18-02-2022 00:00:00,31-12-2024 23:59:59,0,1,No,CF6 CONNECTION FEE PROMO,Yes,No,Service,01-03-2025 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $45 for Connection Fee,,,,AMOUNT,45,One time fee waiver of $45 for Connection Fee
$5 off for select digital discount ineligible plans,,,,,,,,,,,,,,,,,,,,Manual,N/A,21-03-2022 00:00:00,31-12-2024 23:59:59,0,999,No,$5 OFF FOR SELECT DIGITAL DISCOUNT INELIGIBLE PLANS,No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Get a $5 per month credit on select plans,,,,AMOUNT,5,Get a $5 per month credit on select plans
BP Connection Fee Waiver HWU,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee HWU,16-03-2022 00:00:00,19-09-2024 23:59:59,0,1,Reusable,BPCF45,No,No,Service,01-12-2024 23:59:59,Customer Base Offer,Connection Fee Waiver,One time fee waiver of $45 for Connection Fee,,,,AMOUNT,45,One time fee waiver of $45 for Connection Fee
BP HWU $10 off for 15 mo,,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,16-03-2022 00:00:00,31-12-2024 23:59:59,0,15,Reusable,BPHWU150,No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 15 months on select devices ,,,,AMOUNT,10,$10x15mo new MyTab upgrade cr. on $50+ plans (pre DD) on eligible devices 
$5 off 24 months on AAL $35+,,,,,,,,,,,,,,,,,,,,Manual,N/A,24-03-2022 00:00:00,31-12-2024 23:59:59,0,25,Reusable,$5 OFF 24 MONTHS ON AAL $35+,No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Get $5 per month for 24months on select plans,,,,AMOUNT,5,Get $5 per month for 24months on select plans (Excl. $50/40GB plan)
Bonus 500MB Freedom Network Data,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),17-05-2022 00:00:00,26-07-2023 23:59:59,0,999,No,BONUS 500MB FREEDOM NETWORK DATA,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Additional Bonus Data,Get an extra 500MB of Fast LTE Freedom Network data per month with select plans,,,,AMOUNT,500,Get an extra 500MB of Fast LTE Freedom Network data per month with select plans
$5 Off x 20 Months - with MyTab,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),11-04-2022 00:00:00,30-04-2022 23:59:59,1,20,No,$5 OFF X 20 MONTHS - WITH MYTAB,No,No,Service,01-07-2022 23:59:59,Marketing,Rate Plan Discount Promo,Get $5/month off select plans x 20 months with select phones; starts 2nd bill,,,,AMOUNT,5,Get $5/month off select plans x 20 months with select phones; starts 2nd bill
$5 Off x 20 Months - HWU,,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,11-04-2022 00:00:00,30-04-2022 23:59:59,1,20,No,FM5OFF20,No,No,Service,01-07-2022 23:59:59,Marketing,Rate Plan Discount Promo,Get $5/month off select plans x 20 months with select phones; starts 2nd bill,,,,AMOUNT,5,Get $5/month off select plans x 20 months with select phones; starts 2nd bill
CF7 Connection Fee Promo,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,04-05-2022 00:00:00,05-09-2022 23:59:59,0,1,No,CF7 CONNECTION FEE PROMO,Yes,No,Service,01-12-2022 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $25 for Connection Fee,,,,AMOUNT,25,One time fee waiver of $25 for Connection Fee
BP Connection Fee HWU $25 off,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee HWU,05-05-2022 00:00:00,19-09-2024 23:59:59,0,1,Reusable,BPCF25,No,No,Service,01-12-2024 23:59:59,Customer Base Offer,Connection Fee Waiver,One time fee waiver of $25 for Connection Fee,,,,AMOUNT,25,One time fee waiver of $25 for Connection Fee
$20 Off Select Plans,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),26-04-2022 00:00:00,23-06-2022 23:59:59,0,999,No,$20 OFF SELECT PLANS,No,No,Service,01-09-2022 23:59:59,Marketing,Rate Plan Discount Promo,$20/month off select plans,,,,AMOUNT,20,$20/month off select plans
10GB Big Binge Bonus,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),22-03-2022 00:00:00,13-06-2022 23:59:59,0,999,No,10GB BIG BINGE BONUS,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Big Binge Bonus Data,Get 10GB of Fast LTE Freedom Data to use above your monthly plan data amount,,,,AMOUNT,10,Get 10GB of Fast LTE Freedom Data to use above your monthly plan data amount
Unlimited Freedom Talk on Select Rate Plans,,,,,,,,,,,,,,,,,,,,Manual,N/A,18-07-2022 00:00:00,25-03-2024 23:59:59,0,999,No,UNLIMITED FREEDOM TALK ON SELECT RATE PLANS,No,No,Service,25-03-2024 23:59:59,Customer Base Offer,Usage and Add-on Promo,Get Unlimited Freedom Talk on Select Rate Plans,,,,AMOUNT,99999,Get Unlimited Freedom Talk on Select Rate Plans
Unlimited Freedom Text on Select Rate Plans,,,,,,,,,,,,,,,,,,,,Manual,N/A,18-07-2022 00:00:00,25-03-2024 23:59:59,0,999,No,UNLIMITED FREEDOM TEXT ON SELECT RATE PLANS,No,No,Service,25-03-2024 23:59:59,Customer Base Offer,Usage and Add-on Promo,Get Unlimited Freedom Text on Select Rate Plans,,,,AMOUNT,99999,Get Unlimited Freedom Text on Select Rate Plans
Unlimited Nationwide Talk on Select Rate Plans,,,,,,,,,,,,,,,,,,,,Manual,N/A,18-07-2022 00:00:00,25-03-2024 23:59:59,0,999,No,UNLIMITED NATIONWIDE TALK ON SELECT RATE PLANS,No,No,Service,25-03-2024 23:59:59,Customer Base Offer,Usage and Add-on Promo,Get Unlimited Nationwide Talk on Select Rate Plans,,,,AMOUNT,99999,Get Unlimited Nationwide Talk on Select Rate Plans
Unlimited Nationwide Text on Select Rate Plans,,,,,,,,,,,,,,,,,,,,Manual,N/A,18-07-2022 00:00:00,25-03-2024 23:59:59,0,999,No,UNLIMITED NATIONWIDE TEXT ON SELECT RATE PLANS,No,No,Service,25-03-2024 23:59:59,Customer Base Offer,Usage and Add-on Promo,Get Unlimited Nationwide Text on Select Rate Plans,,,,AMOUNT,99999,Get Unlimited Nationwide Text on Select Rate Plans
25GB Big Binge Bonus,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),22-03-2022 00:00:00,06-06-2022 23:59:59,0,999,No,25GB BIG BINGE BONUS,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Big Binge Bonus Data, Get 25GB of Fast LTE Freedom Data to use above your monthly plan data amount,,,,AMOUNT,25,Get 25GB of Fast LTE Freedom Data to use above your monthly plan data amount
Donation $65 Off x 12 Mo,,,,,,,,,,,,,,,,,,,,Manual,N/A,30-05-2022 00:00:00,31-12-2022 23:59:59,0,13,No,DONATION $65 OFF X 12 MO,No,No,Service,01-03-2023 23:59:59,Marketing,Rate Plan Discount Promo,Get $65 off for 12mo on select prepaid plans,,,,AMOUNT,65,Get $65 off for 12mo on select prepaid plans
Discount: $45 Connection Fee Waiver Postpaid on Select Plans,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,01-06-2022 00:00:00,31-12-2024 23:59:59,0,1,No,CFW45POST,No,No,Service,01-03-2025 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $45 Connection Fee,,,,AMOUNT,45,One time fee waiver of $45 Connection Fee
AAL 1GB Freedom Data for 24 months,,,,,,,,,,,,,,,,,,,,Manual,N/A,18-07-2022 00:00:00,25-03-2024 23:59:59,0,24,No,AAL 1GB FREEDOM DATA FOR 24 MONTHS,No,No,Data Policy,25-07-2024 23:59:59,Customer Base Offer,Additional Bonus Data,Get 1GB of Fast LTE Freedom Data for 24 mo when you add a line on select plans,,,,AMOUNT,1024,Get 1GB of Fast LTE Freedom Data for 24 mo when you add a line on select plans
Discount: $35 Off Connection Fee - Postpaid,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,10-06-2022 00:00:00,11-08-2022 23:59:59,0,1,No,CFD35POST,No,No,Service,01-11-2022 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $35 for Connection Fee,,,,AMOUNT,35,One time fee waiver of $35 for Connection Fee
$6 Per Month Rate Plan Discount,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),10-06-2022 00:00:00,11-08-2022 23:59:59,0,999,No,$6 PER MONTH RATE PLAN DISCOUNT,No,No,Service,01-11-2022 23:59:59,Marketing,Rate Plan Discount Promo,Get a $6/mo. recurring credit with continued subscription to an eligible plan,,,,AMOUNT,6,Get a $6/mo. recurring credit with continued subscription to an eligible plan
25GB Big Binge Bonus BYOP,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),15-06-2022 00:00:00,05-12-2022 23:59:59,0,999,No,25GB BIG BINGE BONUS BYOP,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Big Binge Bonus Data,Get 25GB of Fast LTE Freedom Data to use above your monthly plan data amount,,,,AMOUNT,25,Get 25GB of Fast LTE Freedom Data to use above your monthly plan data amount
U.S. Long Distance $5 off for 1 Month,,,,,,,,,,,,,,,,,,,,Manual,N/A,17-06-2022 00:00:00,31-12-2022 23:59:59,0,1,No,U.S. LONG DISTANCE $5 OFF FOR 1 MONTH,No,No,Service,01-03-2023 23:59:59,Customer Base Offer,Usage and Add-on Promo, $5 MRC credit for U.S. Long Distance add-on for 1 month.,,,,AMOUNT,5, $5 MRC credit for U.S. Long Distance add-on for 1 month.
10GB Big Binge Bonus BYOP,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),08-07-2022 00:00:00,11-07-2022 23:59:59,0,999,No,10GB BIG BINGE BONUS BYOP,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Big Binge Bonus Data,Get 10GB of Fast LTE Freedom Data to use above your monthly plan data amount,,,,AMOUNT,10,Get 10GB of Fast LTE Freedom Data to use above your monthly plan data amount
10GB Big Binge Bonus Offer,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),08-07-2022 00:00:00,05-09-2022 23:59:59,0,999,No,10GB BIG BINGE BONUS OFFER,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Big Binge Bonus Data,Get 10GB of Fast LTE Freedom Data to use above your monthly plan data amount,,,,AMOUNT,10,Get 10GB of Fast LTE Freedom Data to use above your monthly plan data amount
25GB Big Binge Bonus Offer,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),08-07-2022 00:00:00,05-09-2022 23:59:59,0,999,No,25GB BIG BINGE BONUS OFFER,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Big Binge Bonus Data,Get 25GB of Fast LTE Freedom Data to use above your monthly plan data amount,,,,AMOUNT,25,Get 25GB of Fast LTE Freedom Data to use above your monthly plan data amount
50GB Big Binge Bonus Offer,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),08-07-2022 00:00:00,05-09-2022 23:59:59,0,999,No,50GB BIG BINGE BONUS OFFER,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Big Binge Bonus Data,Get 50GB of Fast LTE Freedom Data to use above your monthly plan data amount,,,,AMOUNT,50,Get 50GB of Fast LTE Freedom Data to use above your monthly plan data amount
1000 Minutes to Select Countries,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),08-07-2022 00:00:00,05-09-2022 23:59:59,0,24,No,1000 MINUTES TO SELECT COUNTRIES,No,No,Service,31-01-2023 23:59:59,Marketing,Usage and Add-on Promo,1000 long distance minutes to select countries; expires after 2 years,,,,AMOUNT,0,1000 long distance minutes to select countries; expires after 2 years
$5 off X 24 months for $70+ plans,,,,,,,,,,,,,,,,,,,,Manual,N/A,18-07-2022 00:00:00,31-12-2024 23:59:59,0,24,No,$5 OFF X 24 MONTHS FOR $70+ PLANS,No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Get $5 off for 24 mo on select plans,,,,AMOUNT,5,Get $5 off for 24 mo on select plans
$10 off X 24 months for $50+ plans,,,,,,,,,,,,,,,,,,,,Manual,N/A,18-07-2022 00:00:00,31-12-2024 23:59:59,0,24,No,$10 OFF X 24 MONTHS FOR $50+ PLANS,No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Get $10 off for 24 mo on select plans,,,,AMOUNT,10,Get $10 off for 24 mo on select plans (Excl. $50/40GB plan)
$10 off for $70+ plans (Bring Your Own Device),,,,,,,,,,,,,,,,,,,,Manual,N/A,18-07-2022 00:00:00,31-12-2024 23:59:59,0,999,Reusable,$10 OFF FOR $70+ PLANS (BRING YOUR OWN DEVICE),No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Get $10 off your plan with your own device on select plans,,,,AMOUNT,10,Get $10 off your plan with your own device on select plans
15J $15 Off x 24mo BYOP,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),11-07-2022 00:00:00,24-07-2024 23:59:59,1,24,No,15J $15 OFF X 24MO BYOP,Yes,No,Service,01-11-2022 23:59:59,Marketing,Rate Plan Discount Promo,"$15/month off select plans x 24 mo, bring your own phone; starts 2nd bill",,,,AMOUNT,15,"$15/month off select plans x 24 mo,bring your own phone; starts 2nd bill"
