Order Sequence,Access Entity,CB Profile,Campaign,,,,,,,,,,,,,,,,,Maintenance Type,Agent,,,,,,,,,,,,,,,,,,,Description
12,Promo Product Maintenance,GW8_CC_L2TECH,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CUSTOMER_CARE,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CUSTOMER_CARE,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_DEDICATED_BO,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_DEDICATED_BO,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_DEDICATED_CC,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_DEDICATED_CC,Samsung Double Storage Offer $80,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CUSTOMER_CARE,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CUSTOMER_CARE,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_DEDICATED_BO,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_DEDICATED_BO,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_DEDICATED_CC,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_DEDICATED_CC,Samsung Double Storage Offer $80 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CUSTOMER_CARE,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CUSTOMER_CARE,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_DEDICATED_BO,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_DEDICATED_BO,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_DEDICATED_CC,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_DEDICATED_CC,Samsung Double Storage Offer $160,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CUSTOMER_CARE,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CUSTOMER_CARE,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_DEDICATED_BO,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_DEDICATED_BO,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_DEDICATED_CC,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_DEDICATED_CC,Samsung Double Storage Offer $160 - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CUSTOMER_CARE,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CUSTOMER_CARE,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_DEDICATED_BO,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_DEDICATED_BO,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_DEDICATED_CC,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_DEDICATED_CC,Save $600 with 2 Galaxy S24 series phones on MyTab,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CUSTOMER_CARE,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CUSTOMER_CARE,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_DEDICATED_BO,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_DEDICATED_BO,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_DEDICATED_CC,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_DEDICATED_CC,Save $600 with 2 Galaxy S24 series phones on MyTab - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CUSTOMER_CARE,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CUSTOMER_CARE,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_DEDICATED_BO,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_DEDICATED_BO,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_DEDICATED_CC,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_DEDICATED_CC,$75 Service Credit Offer,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_CC_BO,$75 Service Credit Offer - HWU,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_CC_BO,$75 Service Credit Offer - HWU,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
